2784	¡Directorio FTP inválido!	Invalid FTP directory!	
2785	¡Error al leer petición FTP!	FTP read request failed!	
2786	¡Datos FTP no disponibles!	FTP data not available!	
2787	¡No se puede abrir archivo FTP!	Unable to open FTP file!	
2788	¡No se pudo guardar el archivo vía FTP en %s!	Could not save file via FTP to %s	
2789	¡No se puede cargar fuente!	Unable to load source!	
2790	¡Puntero de memoria inválido!	Invalid memory pointer!	
2791	Línea: %d Col: %d Error: %s	Line: %d Col: %d Error: %s !	
2792	¡ÍNDICE DE ERROR FUERA DE LÍMITES!	ERROR INDEX OUT OF BOUNDS!	
2793	Se esperaba declaración de marcado, pero se encontró:	Expected markup declaration, but found:	
2794	Tipo de atributo ilegal:	Illegal attribute type:	
2795	Palabra clave ilegal para valor prefijado de atributo:	Illegal keyword for attribute default value:	
2796	¡Falta identificador de sistema!	System identifier missing!	
2797	Falta modificador externo:	External modifier missing:	
2798	La sección condicional debe comenzar con INCLUIR o IGNORAR	Conditional section must begin with INCLUDE or IGNORE	
2799	Separador incorrecto en modelo de contenido:	Bad separator in content model:	
2800	¡Se esperaba comentario o sección CDATA!	Expected comment or CDATA section!	
2801	¡Fin de archivo inesperado!	Unexpected end of file!	
2802	Etiqueta de cierre no coincidente:	Mismatched end tag:	
2803	¡Carácter ilegal en referencia!	Illegal character in reference!	
2804	Referencia a entidad no declarada:	Reference to undeclared entity:	
2805	Cadena esperada:	Expected String:	
2806	¡Se esperaba espacio en byte!	Whitespace expected at byte!	
2807	Fin de entrada buscando delimitador:	End of input while looking for delimiter:	
2808	"Se esperaba "" o '"	"Expected "" or '"	
2809	XMLPartner no soporta especificación XML superior a %s	XMLPartner does not support XML specification greater than %s	
2810	¡No se puede crear flujo para entrada!	Unable to create stream for input!	
2811	Nombre XML inválido:	Invalid XML name:	
2812	¡Texto de comentario inválido!	Invalid comment text!	
2813	¡El documento no puede comenzar con comentario si también contiene declaración XML!	Document cannot start with a comment if it also contains an XML declaration!	
2814	¡Caracteres inválidos en sección CDATA!	Invalid characters in CDATA section	
2815	¡Los atributos no se pueden redefinir en etiqueta de apertura!	Attributes cannot be redefined in a start tag!	
2816	Referencia circular a:	Circular reference to:	
2817	Carácter inválido en valor de atributo:	Invalid character in attribute value:	
2818	Caracteres inválidos en datos de carácter del elemento:	Invalid characters in element's character data:	
2820	¡Secciones condicionales no permitidas en subconjunto interno de declaración de tipo de documento!	Conditional sections not allowed in internal subset of document type declaration!	
2821	Notación no declarada:	Notation not declared:	
2822	Carácter inválido en ID público:	Invalid public id character:	
2823	¡NDATA no permitido en declaración de entidad de parámetro!	NDATA not allowed in parameter entity declaration	
2824	¡El valor independiente debe ser 'sí' o 'no'!	Stand alone value must equal 'yes' or 'no'	
2825	Declaración de codificación inválida:	Invalid encoding declaration:	
2826	Número de versión XML inválido:	Invalid XML version number:	
2827	Carácter inválido en valor de entidad:	Invalid character in entity value:	
2828	¡Los comentarios no pueden colocarse dentro de otro marcado!	Comments cannot be placed within other markup!	
2829	¡Hay datos inválidos después de documento XML válido!	There is invalid data after valid XML document!	
2830	¡La declaración XML debe aparecer antes del primer elemento!	The XML declaration must appear before the first element!	
2831	Nombre de elemento inválido:	Invalid element name:	
2832	El texto de entidad de parámetro debe estar correctamente anidado:	Parameter-entity text must be properly nested:	
2833	¡Codificación de caracteres inválida especificada!	Invalid character encoding specified!	
2834	¡El atributo %s del elemento %s no tiene valor entero!	Attribute %s of element %s does not have an integer value!	
2835	Especificador de eje desconocido: %s	Unknown axis specifier: %s	
2836	¡Carácter XML inválido encontrado!	Invalid XML Character found!	
2837	¡Codificación de caracteres UTF-16 (big-endian) inválida!	Invalid (big-endian) UTF-16 character encoding!	
2838	¡Codificación de caracteres UTF-16 (little-endian) inválida!	Invalid (little-endian) UTF-16 character encoding!	
2839	¡Carácter UTF-8 mal formado en flujo!	Badly formed UTF-8 character in stream!	
2840	¡Fin inesperado de flujo de documento!	Unexpected end of document stream!	
2841	¡No se puede convertir carácter UCS-4 a ISO-8859-1!	Cannot convert UCS-4 character to ISO-8859-1!	
2842	¡No se puede convertir carácter UCS-4 a UTF-16!	Cannot convert UCS-4 character to UTF-16!	
2843	¡No se puede convertir carácter UCS-4 a UTF-8!	Cannot convert UCS-4 character to UTF-8!	
2844	¡Fuera de rango!	Out of range!	
2845	¡No soportado!	not supported!	
2846	¡Por favor proporcione un nombre de elemento!	Please supply an element name!	
2847	¡El nombre de formato no puede estar en blanco!	Format name cannot be blank!	
2848	¡El controlador de impresión no pertenece a un TVpControlLink!	Print controller is not owned by a TVpControlLink!	
2849	¡Formato de impresión inválido!	Invalid Print format!	
2850	¡Tipo de elemento inválido!	Invalid item type!	
2851	¡Medida inválida!	Invalid measurement!	
2852	¡El propietario debe ser descendiente de TWinControl!	Owner must be a TWinControl descendent!	
2853	¡El componente debe estar vinculado a un TVpControlLink!	Component must be linked to a TVpControlLink!	
2854	¡No se han definido formatos de impresión!	No print formats have been defined!	
2855	¡TCanvas no asignado!	TCanvas not assigned!	
2856	¡Archivo de localización no encontrado!	Localisation file not found!	
2857	Cita	Appointment	
2858	Facturas recurrentes	Repeating invoices	
2859	Cita de cliente	Debtor appointment	
2860	Cita de proveedor	Creditor appointment	
2861	Categoría 4	Category 4	
2862	Categoría 5	Category 5	
2863	Categoría 6	Category 6	
2864	Categoría 7	Category 7	
2865	Categoría 8	Category 8	
2866	Categoría 9	Category 9	
2867	Editar formatos de impresión...	Edit print formats...	
2868	¡No se han definido recursos! ¿Desea añadir uno ahora?	No resources have been defined! Would you like to add one now?	
2869	¡No se ha seleccionado ningún recurso! ¿Desea seleccionar uno ahora?	No resource has been selected! Would you like to select one now?	
2870	Filtrar columna	Filter column	
2871	Valor	Value	
2872	Mostrar	Display	
2873	Reloj	Clock	
2874	Agenda	Agenda	
2875	Tareas	Tasks	
2876	Contactos	Contacts	
2877	Eventos cargados	Loaded events	
2878	# Días a mostrar	# Display days	
2879	Calendario	Calendar	
2880	¡Guarde primero esta factura recurrente! Al reabrirla podrá añadir clientes.	Please save this repeating invoice first! After reopening you can add clients to the invoice.	
2881	¿Desea eliminar este %s?	Do you wish to delete this %s?	
2882	¿Desea eliminar todos los %s?	Do you wish to delete all %s?	
2883	Factura recurrente	Repeating invoice	
2884	Fecha de factura	Invoice date	
2885	Procesar todo	Process all	
2886	Lista de procesos	Process list	
2887	Procesar seleccionado	Process selected	
2888	&Nuevo	&New	
2889	&Editar	&Edit	
2890	&Principal	&Main	
2891	&Teléfono	&Telephone	
2892	&Notas	&Notes	
2893	Importe pendiente	Due amount	
2894	Documento(s) creado(s).	Document(s) created!	
2895	¡La fecha de vencimiento es anterior a la fecha del documento!	Due date is lower then document date!	
2896	Recibos automáticos	Automatic receipts	
2897	Ingrese un nombre para la compañía	Please enter a name for the Set of Books!	
2898	Actualizar cuenta bancaria	Update bank account	
2899	Buscar documento	Lookup document	
2900	Buscar documento con importe	Lookup document with amount	
2901	Buscar cliente	Lookup debtor	
2902	Buscar proveedor	Lookup creditor	
2903	¡Ya existe una cuenta bancaria! ¿Desea actualizarla?	There was already a bank account found! Do you wish to update this?	
2904	Informar importes con	Report amounts with	
2905	Almacenamiento de datos	Data storage	
2906	Velocidad	Speed	
2907	Ajustes especiales	Special settings	
2908	Decimales en informes	Reporting decimals	
2909	Mayores de elementos abiertos	Open item ledgers	
2910	No usar Reportman	Do not use Reportman	
2911	Números reales	Real numbers	
2912	Decimales fijos	Fixed decimals	
2913	<> para Crédito	<>  for Credit	
2914	+/- para Débito/Crédito	+/-  for Debit/Credit	
2915	D/C para Débito/Crédito	D/C for Debit/Credit	
2916	Mostrar calendario	Show calandar	
2917	No advertir no publicados	No warning unposted	
2918	Usar fecha actual para informes	Use current date for reports	
2919	Descripción adicional	Extra description	
2920	Lista de materiales	BOM	
2921	Ventas (sin inventario)	Sales (no stock)	
2922	Compras (sin inventario)	Purchase (no stock)	
2923	Lista de materiales	BOM list	
2924	Copiar de artículo	Copy from item	
2925	No calcular diarios	Do not calculate journals	
2926	Cantidad de documento	Document quantity	
2927	Información de copia automática	Auto-copy info	
2928	Usar cuenta predeterminada	Use default account	
2929	Cuenta predeterminada	Default account	
2930	Sin pedido pendiente	No backorder	
2931	No se puede vender sin inventario	Cannot sell out of stock	
2932	Sin confirmación de impresión	No print confirmation	
2933	Comprobar referencia usada	Check reference used	
2934	¡No se pueden crear artículos!	Cannot create items	
2935	Pantalla de consulta	Pole display	
2936	Pantalla de consulta conectada	Pole display connected	
2937	¿Puede ver esto?	Can you see this ??	
2938	Pantalla PDV predeterminada	Default POS Pole	
2939	Pantalla PDV 2x20 caracteres	2 X 20 chars POS Pole	
2940	Plato de peso	Weight dish	
2941	Plato de peso conectado	Weight dish connected	
2942	Valor devuelto por plato de peso	Return value from weight dish	
2943	Prueba	Test	
2945	Cambio rápido de vendedor	Fast switch salesperson	
2946	Redondear importe final PDV	Round POS end amount	
2947	Mostrar cantidad disponible	Show qty on hand	
2948	Contraseña de descuento	Discount password	
2949	Usar contraseña para descuento	Use password for discount	
2950	Usar precio de venta del cliente	Use debtor selling price	
2951	Cajón	Drawer	
2952	¡Esto eliminará su registro actual y abrirá el formulario de registro! ¿Desea cancelar?	This will remove your current registration and open the enter registration form! Do you want to cancel?	
2953	Imprimir códigos de barras	Print bacodes	
2954	Cambiar cuenta	Change account	
2956	Informes de copia de seguridad	Backup reports	
2957	Generar directorios Reportman	Generate Reportman directories	
2958	Desvincular transacción	Unlink transaction	
2959	Recibir pago	Receive payment	
2960	Reimprimir transacciones	Reprint transactions	
2961	Ingrese importe a vincular	Enter amount to link	
2962	Suprimir elemento abierto	Suppress open item	
2963	Recordar incluido	Remember inclusive	
2964	Impreso	Printed	
2965	Seleccionar directorio de copia de seguridad	Select backup directory	
2966	Ejemplo	Sample	
2967	Usar filtro	Use filter	
2968	Identificación del servidor de correo saliente (SMTP)	Outgoing mail server identification (SMTP)	
2969	Texto predeterminado	Default text	
2970	Ingrese su lista	Please enter your list	
2971	Su lista separada por comas	Your list with comma separation	
2972	Seleccionar de la lista delimitada	Select from delimited list	
2973	Ocultar elementos de menú deshabilitados	Hide disabled menu items	
2974	Publicación de documento	Document posting	
2975	Vincular a vendedor	Link to salesperson	
2976	Editar cantidad	Edit quantity	
2977	Seleccionar nuevo directorio de compañía	Select new Set of Books directory	
2978	Corrección de error conocido	Known bug fix	
2979	Solo saldos iniciales	Opening balances only	
2980	Mostrar presupuesto	Show budget	
2981	Mostrar todos los artículos de inventario	Show all stock items	
2982	Añadir no publicado	Add unposted	
2983	Presupuestos/Pedidos	Quotes / Orders	
2984	Precio incluido	Price inclusive	
2985	Mostrar conteo de inventario cero	Show zero stock count	
2986	Mostrar todos los vendedores	Show all salespersons	
2987	Mostrar número de factura	Show invoice no.	
2988	Informe de cierre de caja	Cash-up report	
2989	Informes de ventas	Sales report	
2990	Marcos de impresión	Print frames	
2991	Imprimir logo	Print logo	
2992	No publicar documento	No document posting	
2993	Limitación personalizada	Custom limitation	
2994	Ocultar	Hide	
2995	Deshabilitar	Disable	
2996	Mostrar	Show	
2997	Habilitar	Enable	
2998	Replicación	Replication	
2999	Diarios abiertos	Open journals	
3000	Solo carga	Upload only	
3001	Solo descarga	Download only	
3002	Creando directorio...	Creating directory...	
3003	Copiando compañía...	Copying Set of Books...	
3004	Copiar de una compañía	Copy from a Set of Books	
3005	de	of	
3006	Transferencia iniciada a	Transfer started to	
3007	Solo esta cuenta	Only this account	
3008	¡Se ha abierto un nuevo año con éxito!	A new year has been opened succesfully!	
3009	Moviendo totales...	Moving totals...	
3010	¡Esta referencia ya se ha usado en otro documento! ¡Verifique si hay duplicados!	The reference has been used in a other document! Please check your input for duplicates!	
3011	Todos los documentos	All documents	
3012	Todos los años	All years	
3013	Saldo según extracto bancario	Bank balance as per bank statement	
3014	Informe de conciliación bancaria al	Bank reconciliation report as at	
3015	Saldo bancario conciliado	Reconciled bank balance	
3016	Saldo bancario en <@APPNAME@> al	Bank balance according to <@APPNAME@> at	
3017	Diferencia	Difference	
3018	Advertencia - ¡Este informe contiene diarios no publicados!	Warning - This report contains unposted journals!	
3019	Mostrar conteo de inventario cero	Show zero stock count	
3020	Convertir factura a pedido	Convert invoice to order	
3021	Copiar documento	Copy document	
3022	Establecer grupo de informe 1	Set reporting group 1	
3023	Establecer grupo de informe 2	Set reporting group 2	
3024	Abrir pedido de osCommerce en el navegador	Open osCommerce order in browser	
3025	Abrir cliente de osCommerce en el navegador	Open osCommerce customer in browser	
3026	Nombre del banco	Bank name	
3027	Usar impuesto predeterminado	Use default tax	
3028	Cuenta de impuesto predeterminada	Default tax account	
3029	Nombre	First name	
3030	Conectar a base de datos remota	Connect to remote database	
3031	Modo inclusivo	Inclusive mode	
3032	Modo de línea única	Single line mode	
3033	Alias automático	Auto-alias	
3034	Recordar inclusivo	Remember inclusive	
3035	Usar impuesto vinculado	Use link tax	
3036	Impuesto vinculado	Link tax	
3037	Contra impuesto	Contra tax	
3038	Cuenta de elemento abierto	Open item account	
3039	Opciones de informe de PDV	POS report options	
3040	Usar fecha de documento	Use document date	
3041	Ref. de contra como ref. de cuenta	Contra ref. as account ref.	
3042	Auto actualizar	Auto refresh	
3043	Intervalo (seg.)	Interval (sec.)	
3044	Límite Doc. SQL	Limit documents SQL	
3045	Búsqueda de cadenas	Search for strings	
3046	Subtotal	Subtotal	
3047	Ingreso de importe	Amount entry	
3048	Fila de documento	Document row	
3049	Importar diario publicado	Import a posted journal	
3050	Usar impuesto predeterminado	Use default tax	
3051	La cuenta comienza con	Account starts with	
3052	Expandir después de actualizar	Expand after refresh	
3053	Usar impuesto vinculado	Use link tax	
3054	Impuesto vinculado	Link tax	
3055	Contra impuesto	Contra tax	
3056	Actualizar	Refresh	
3057	Expandir	Expand	
3058	Contraer	Collapse	
3059	Mover izquierda	Move left	
3060	Subcuentas	Sub-accounts	
3061	Presupuesto total del período	Total period budget	
3062	Establecer presupuesto del período	Set period budget	
3063	Categorías financieras	Financial categories	
3064	¡Cuenta no válida!	Not a valid account!	
3065	¡Sin permisos de usuario!	No user rights!	
3066	¡Campo faltante! ¡Verifique el archivo de importación!	Field missing! Please check import file!	
3067	¡Error al cerrar turno! ¡Inténtelo de nuevo!	Error in closing shift! Please try again!	
3068	¡Error: Cuenta no encontrada!	Error : No account found!	
3070	¡Las líneas de comentario Clieop deben completarse!	Clieop comment lines must be filled!	
3071	¡Debe ingresar un número de cuenta bancaria!	You need to enter a bank account number!	
3072	¡Cancelar importación!	Abort import!	
3073	¡El grupo todavía tiene subgrupos anidados! ¡Elimínelos primero!	Group still has nesteled groups! Remove them first!	
3074	¡Todavía hay cuentas usando este grupo! ¡Elimínelas primero! (Primera cuenta =	There's still accounts using this group! Please remove them first! (First account =	
3075	¡Todavía hay documentos usando este grupo! ¡Elimínelos primero!	There's still documents using this group! Please remove them first!	
3076	¡Todavía hay inventario usando este grupo! ¡Elimínelo primero!	There's still stock using this group! Please remove them first!	
3077	¡Sin conexión asignada!	No connection assigned!	
3078	¡El código de cuenta ya existe!	Account code already exists!	
3079	¡Presupuesto(s) generado(s)!	Quote(s) generated!	
3080	¿Desea publicar en la cuenta de resultados acumulados?	Do you wish to post on the retained earnings account?	
3081	¿Reiniciar inventario?	Reset stock?	
3082	Formato de archivo de importación no implementado	Import file format not implemented!	
3083	¡Este artículo está agotado! Ajustando cantidad automáticamente	This item is out of stock! Auto adjusting quantity!	
3084	¡Terminado!	Finished!	
3085	¡Código vacío!	Empty code!	
3086	¡El código ya existe!	Code exists!	
3087	¡El número %s no es un número válido para prueba del 11!	Number %s is not a valid 11 proof number!	
3088	Usar impresora de códigos de barras	Use barcode printer	
3089	Modo avanzado	Advanced mode	
3090	Tipo de actualización	Update type	
3091	Configurar inventario	Setup stock	
3092	Configurar grupo	Setup group	
3093	Fecha de transacción	Transaction date	
3094	Proveedor preferente 1	Preferred supplier1	
3095	Proveedor preferente 2	Preferred supplier2	
3096	Crear facturas por horas	Create invoices for hours	
3097	Límite SQL de inventario	Limit stock SQL	
3098	Incluir facturas no publicadas	Include unposted invoices	
3099	Proyectos	Projects	
3100	¡Está intentando conectarse a una base de datos remota! Esta versión no lo soporta por defecto. ¡Contáctenos en https://www.osfinancials.org/ para apoyar el proyecto y recibir su licencia multiusuario!	You are trying to connect to a remote database! This version does not support that by default! Please contact us at https://www.osfinancials.org/ to support the project and receive your multi-user license!	
3101	Sin registrar	Unregistered	
3102	Registrado a	Registered to	
3103	Usuario único	Single user	
3104	Analizador de mayor	Ledger analyser	
3105	N° de Serie	Serial number	
3106	Saldos por columnas	Column balances	
3107	Saldos por columnas de deudores	Column balances debtors	
3108	Saldos por columnas de acreedores	Column balances creditors	
3109	Archivo de diseño 1	Layout file 1	
3110	Archivo de diseño 2	Layout file 2	
3111	Archivo de diseño 3	Layout file 3	
3112	Idioma	Language	
3113	https://www.osfinancials.org/en/forum-en?view=category&catid=8	https://www.osfinancials.org/en/forum-en?view=category&catid=8	
3114	https://www.osfinancials.org/en/forum-en	https://www.osfinancials.org/en/forum-en	
3115	https://www.osfinancials.org/en/webshop	https://www.osfinancials.org/en/webshop	
3116	https://www.osfinancials.org/en/forum-en?view=category&catid=8	https://www.osfinancials.org/en/forum-en?view=category&catid=8	
3117	¡Versión no registrada! Por favor, adquiera este plugin en https://www.osfinancials.org/en/webshop y apoye el desarrollo de <@APPNAME@>.	Unregistered version! Please buy this plugin at https://www.osfinancials.org/en/webshop and support the <@APPNAME@> development.	
3118	Esta versión demo permite introducir %s registros. Si necesita más, compre el producto completo en https://www.osfinancials.org/en/webshop.	This demo plugin allows %s records to be entered. If you need more, please buy the product at https://www.osfinancials.org/en/webshop	
3119	https://www.osfinancials.org/	https://www.osfinancials.org/	
3120	¡La licencia temporal expira en 1 día! Visite https://www.osfinancials.org/en/webshop.	:Time license expires in 1 day! Please visit https://www.osfinancials.org/en/webshop	
3121	¡La licencia temporal expira en %s días! Visite https://www.osfinancials.org/en/webshop.	:Time license expires in %s days! Please visit https://www.osfinancials.org/en/webshop	
3122	¡Licencia temporal caducada! Visite https://www.osfinancials.org/en/webshop.	Time license expired! Please visit https://www.osfinancials.org/en/webshop	
3123	Bienvenido a <@APPNAME@>	Welcome to <@APPNAME@>	
3124	Siguiente	Forward	
3125	Abrir automáticamente al iniciar <@APPNAME@>	Auto-open when starting <@APPNAME@>	
3126	¿Convertir <@APPNAME@> a esta versión?	Convert <@APPNAME@> to this version?	
3127	Peso neto	Net weight	
3128	Peso bruto	Gross weight	
3129	Punto de reorden	Reorder at	
3130	Mínimo	Minimum	
3131	Nivel de reorden - ¡Sus artículos se repondrán hasta esta cantidad!	Reorder level - your items will be reordered until this quantity!	
3132	¡Si su stock baja de este nivel, el sistema repondrá hasta la cantidad de reorden!	If your stock goes below this, then the system will reorder until the reorder quantity!	
3133	¡Si desea reservar stock para ventas, este campo se deducirá de los niveles de stock actuales en un presupuesto!	If you want to reserve some stock for sales this field will be deducted from current stock levels in a quote!	
3134	Idiomas	Languages	
3135	Idioma	Language	
3136	Multigrupo	Multi-group	
3137	Seleccionar imagen	Select image	
3138	Eliminar imagen	Delete image	
3139	Act: %s Pres: %s Ped: %s Esp: %s	Cur : %s Quote : %s Order : %s Exp : %s	
3140	Cantidad esperada	Expected quantity	
3141	Fabricante	Manufacturer	
3142	Artículo opcional	Option item	
3143	Artículo opcional (sin stock)	Option item (no stock)	
3144	Opciones	Options	
3145	Generar	Generate	
3146	Opciones vinculadas	Linked options	
3147	Ver como árbol	View as tree	
3148	Nombre de combinación	Combination name	
3149	Eliminar	Remove	
3150	Precio extra	Extra price	
3151	Asiento contable	Financial entry	
3152	Peso	Weight	
3153	¡Si tiene OpenOffice instalado, puede editar como HTML haciendo doble clic en este campo!	If you have OpenOffice installed, you can edit this as HTML by double-clicking in this text field!	
3154	Opciones	Options	
3155	Configurar opciones	Setup options	
3156	Haga doble clic para ingresar a la lista de opciones.	Double-click to enter the option list.	
3157	Inclusivo predeterminado en documentos	Default inclusive for documents	
3158	SQL solo para búsqueda de stock	SQL only for stock lookup	
3159	Fusionar factura con pedidos	Merge invoice to orders	
3160	Fusionar ítems por impuesto en mayor	Merge items per tax on ledger	
3161	Búsqueda por botón	Button lookup	
3162	No se puede editar precio	Cannot edit price	
3163	No se puede editar descripción	Cannot edit description	
3164	Ir a cantidad	Go to quantity	
3165	Cuentas bancarias	Bank accounts	
3166	Saldos por columnas D/C	Column balances D/C	
3167	Saldos por columnas de deudores D/C	Column balances debtors D/C	
3168	Saldos por columnas de acreedores D/C	Column balances creditors D/C	
3169	Impuesto estricto en cuenta	Strict tax on account	
3170	Advertencia de registro por factura	Post warning per invoice	
3171	Procesar advertencias	Process warnings	
3172	Procesar suscripciones	Process subscriptions	
3173	Enviar correo	Send e-mail	
3174	Diseño de documento	Document layout	
3175	¡Término de contrato no coincide!	Contract term not the same!	
3176	Enviar advertencia	Send warning	
3177	Enviar documento firmado por correo	E-mail signed document	
3178	Impuesto asociado	Link tax	
3179	Vínculos bancarios	Bank links	
3180	Editar cuenta	Edit account	
3181	Convertir a nota de crédito/devolución	Convert to credit note / supplier return	
3182	Abrir pedido de e-commerce en navegador	Open e-Commerce order in browser	
3183	Abrir cliente de e-commerce en navegador	Open e-Commerce customer in browser	
3184	Convertir documentos a documento único	Convert documents to single document	
3185	Crear compra en proveedor por defecto 1	Create purchase on default supplier 1	
3186	Imagen	Image	
3187	Reporte de error	Bug report	
3188	Centros de costo	Cost centres	
3189	Cerrar formularios activos	Close active forms	
3190	Mostrar/ocultar barra lateral	Show / hide sidebar	
3191	Mostrar/ocultar barra superior	Show / hide topbar	
3192	Buscar solo en cuenta	Only look in account for search	
3193	Reporte de error	Bug report	
3194	Tienda online	Webshop	
3195	Ayuda	Help	
3196	Foro	Forum	
3197	Saldo inicial - Este año	Opening balance - This year	
3198	Género	Gender	
3199	Masculino	Male	
3200	Femenino	Female	
3201	Boletines y contraseña	Newsletters and password	
3202	Fuente de referencia	Referral source	
3203	Boletines	Newsletters	
3204	Confirmación de contraseña	Password confirmation	
3205	General	General	
3206	Lanzamiento	Release	
3207	Corrección de errores	Bug fix	
3208	Día de la comunidad	Community day	
3209	Usuario existente	Existing user	
3210	¡Registro exitoso!	You have registered successfully !	
3211	Uso	Usage	
3212	Sitio web	Website	
3213	Volver a registrar	Reregister	
3214	Consultor	Consultant	
3215	Enviar	Send	
3216	Nuevo usuario	New user	
3217	Acción	Action	
3218	Usuario y contraseña son para el foro/tienda, no para <@APPNAME@>	Username and password are used to log in to our forum and shop not for <@APPNAME@> self	
3219	El correo se envía desde el menú contextual en documentos.	E-mail can be sent via the context menu in the Document list.	
3220	Plantilla de correo	Mail template	
3221	Seleccionar diseño	Select layout	
3222	Seleccionar plantilla	Select template	
3223	Nombre del informe	Report name	
3224	Carpeta base deudor/acreedor	Base folder debtor/creditor	
3225	Carpeta base	Base folder	
3226	Correo de prueba	Test e-mail	
3227	Enviar correo(s)	Send e-mail(s)	
3228	Reanudar correo(s)	Resume e-mail(s)	
3229	Detener correo(s)	Stop e-mail(s)	
3230	Ruta de archivos HTML	Path to the HTML files	
3231	Usuario POP	POP username	
3232	Contraseña POP	POP password	
3233	Servidor POP	POP server	
3234	Puerto SMTP	SMTP port	
3235	Servidor SMTP	SMTP server	
3236	Correo de respuesta	Return e-mail	
3237	Nombre de respuesta	Return name	
3238	Texto de encabezado de correo	E-mail header text	
3239	Enviar máximo de correos	Send max mail	
3240	Umbral de temporizador (seg.)	Timer threshold in sec.	
3241	Usuario SMTP	SMTP username	
3242	Contraseña SMTP	SMTP password	
3243	Certificado de firma	Sign certificate	
3244	Contraseña del certificado	Certificate password	
3245	Firmar cualquier PDF	Sign any PDF	
3246	Texto libre	Free text	
3247	Vista previa en navegador	Preview in browser	
3248	Correo de prueba a CC extra	Test E-mail to Extra CC	
3249	CC extra	Extra CC	
3250	CC (múltiples separados por ;)	CC (multiple separate with ;)	
3251	CCO (múltiples separados por ;)	BCC (multiple separate with ;)	
3252	Enviar correo	Send E-mail	
3253	¡No hay CC extra! Ingrese un correo en el campo debajo.	No extra CC found! Please enter an e-mail address in text box below this button!	
3254	¡Falta contraseña POP!	No POP password entered!	
3255	¡Detenido por usuario!	Stopped by user!	
3256	Activado	On	
3257	Desactivado	Off	
3258	Configurar E-mail Pro	Setup E-mail Pro	
3259	E-mail Pro	E-mail Pro	
3260	Sin categoría	No category	
3261	Campos libres	Freefields	
3262	Registrarse	Register	
3263	Purgar inválidos	Purge invalid	
3264	Rehacer descuento en documento	Redo discount on document	
3265	Porcentaje de venta	Percentage of sale	
3266	LdM (Producción)	BOM (Production)	
3267	Código de stock del proveedor	Supplier stock code	
3268	Proveedor preferente	Preferred supplier	
3269	Próximo precio de costo	Next cost price	
3270	Ensamblar	Assemble	
3271	Desensamblar	Disassemble	
3272	Vincular cuenta bancaria de importación	Link bank account from import to accounts	
3273	Vincular registros con cuentas actuales	Link all records with current account bank accounts	
3274	Seleccionar de apuntes abiertos	Select from account open item list	
3275	Mostrar referencias de cuenta	Show references for account	
3276	Funciones extra de vinculación bancaria. Ingrese #texto para buscar en líneas importadas.	Bank import extra link functions. Enter bank account for exact match on account. Enter text with a # prefix to look inside an imported bank line to see if the text is in that string. Text will be searched in the uppercase.	
3277	Referencias bancarias	Account bank references	
3278	N° de cuenta bancaria estándar	Std Bank account no.	
3279	Fecha de entrega	Delivery date	
3280	Comprobar	Check	
3281	Acción masiva de plugin	Plugin mass action	
3282	Acción de plugin	Plugin action	
3283	Añadir ítem rápido (código/barra/serial)	Fast add item (code/barcode/serial)	
3284	Ingresar total	Enter total	
3285	Recalcular base	Recalculate base	
3286	Precio de costo	Cost price	
3287	Precio de venta	Selling price	
3288	Recalcular % de ventas	Recalculate sales %	
3289	Copiar desde plugin	Copy from plugin	
3290	Pegar en plugin	Paste to plugin	
3291	Copiar/iniciar	Copy from / init	
3292	Pegar/ejecutar	Paste to / perform	
3293	Copiar	Copy	
3294	Mostrar impuesto en documentos	Show tax in documents	
3295	Venta/Débito	Sales/Debit	
3296	Compra/Crédito	Purchase/Credit	
3297	Ocultar este impuesto	Hide this tax	
3298	Todos	All	
3299	Sin mensaje de stock agotado	No out of stock message	
3300	Usar colores para stock agotado	Use colours for out of stock	
3301	Calcular stock de LdM	Calculate BOM stock	
3302	Limitar compra a proveedor por defecto	Limit stock purchase only for default supplier or non	
3303	Bienvenido	Welcome	
3304	Nueva factura	New invoice	
3305	Datos guardados	Data saved	
3306	Dividir factura	Split bill	
3307	Datos guardados	Data saved	
3308	Reabrir factura	Reopen invoice	
3309	+Abrir añadido rápido	+Open fast add	
3310	-Cerrar añadido rápido	-Close fast add	
3311	Crear compra en proveedor por defecto 1	Create purchase on default supplier 1	
3312	¡No hay proveedor por defecto para estos ítems! Corrija primero.	No default supplier 1 for these stock items! Please correct first!	
3313	Meses	Months	
3314	Por período	Per period	
3315	Selección libre	Free selection	
3316	Horas entre fechas	Hours between date	
3317	Recalcular precio de venta	Recalculate selling price	
3318	Centro de costo por defecto	Default cost centre	
3319	Centro de costo	Cost centre	
3320	¿Guardar documento no guardado?	Save this unsaved document?	
3321	Código, descripción y descripción extra	Code, description and extra description	
3322	Ingresar nuevo total incluido	Enter new inclusive total	
3323	Crear pedidos pendientes	Create backorders to deliver	
3324	Solo nuevos ítems (sin ajuste)	Only new items (no adjust)	
3325	<- Fijar seleccionados a este precio	<- Set selected to this price	
3326	Apunte abierto	Open item	
3327	Comentario Clieop	Clieop comment	
3328	Ciudad	City	
3329	Act.	Cur	
3330	Presupuesto	Quote	
3331	Precio	P	
3332	Últ.P	LP	
3333	Pedido	Order	
3334	Esp.	Exp	
3335	Nivel de registro	Log level	
